source_file,unit_type,unit_index,pymupdf_table_count,table_like_score,numeric_count,percent_count,currency_count,snippet
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,156,1,24,30,12,0,A10人群画像分析-财富属性-城市消费水平v2 中 次高 高 次低 低 0 5 10 15 20 25 30 35 城市消费水平v2 占比 北京市大盘 TGI 中 32.29% 37.47% 86 次高 30.41% 22.54% 134 高 26.89% 10.00% 268 次低 7.45% 19.99% 37 低 2.96% 10.00% 29 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,157,1,24,49,22,0,A10人群画像分析-旅行偏好-出游月份 出游月份 人群覆盖度 北京市大盘 TGI 10月 53.74% 112 02月 43.63% 118 08月 41.24% 123 05月 37.44% 124 09月 36.88% 119 07月 35.27% 124 06月 30.55% 126 04月 28.38% 131 01月 24.00% 143 11月 28.47% 120 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,158,1,20,13,6,0,A10人群画像分析-旅行偏好-出国游 否 是 出国游 占比 北京市大盘 TGI 否 86.22% 93.16% 92 是 13.78% 6.84% 201 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的全部人口中，出国游“否”的占比最高， 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,159,2,24,19,10,0,A10人群画像分析-旅行偏好-旅游距离 长途 无出游 中途 近途 旅游距离 占比 北京市大盘 TGI 长途 46.35% 24.40% 189 无出游 19.43% 48.42% 40 中途 17.78% 13.13% 135 近途 16.44% 14.04% 117 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,160,1,20,13,6,0,A10人群画像分析-旅行偏好-差旅常客 否 是 差旅常客 占比 北京市大盘 TGI 否 93.84% 96.03% 97 是 6.16% 3.96% 155 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的全部人口中，差旅常客“否”的占比最 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,161,1,24,49,22,0,A10人群画像分析-旅行偏好-出游月份 出游月份 人群覆盖度 北京市大盘 TGI 10月 53.74% 110 02月 43.63% 103 09月 36.88% 118 08月 41.24% 105 05月 37.44% 110 07月 35.27% 108 11月 28.47% 120 06月 30.55% 109 04月 28.38% 115 01月 24.00% 119 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,162,1,24,19,10,0,A10人群画像分析-旅行偏好-旅游距离 长途 无出游 近途 中途 旅游距离 占比 北京市大盘 TGI 长途 39.96% 24.40% 163 无出游 33.68% 48.42% 69 近途 13.43% 14.04% 95 中途 12.92% 13.13% 98 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,163,1,20,13,6,0,A10人群画像分析-旅行偏好-差旅常客 否 是 差旅常客 占比 北京市大盘 TGI 否 94.29% 96.03% 98 是 5.71% 3.96% 143 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，差旅常客“否”的占比最 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,164,1,20,13,6,0,A10人群画像分析-旅行偏好-出国游 否 是 出国游 占比 北京市大盘 TGI 否 86.11% 93.16% 92 是 13.88% 6.84% 203 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的工作人口中，出国游“否”的占比最高， 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,165,1,24,49,22,0,A10人群画像分析-旅行偏好-出游月份 出游月份 人群覆盖度 北京市大盘 TGI 10月 53.74% 112 02月 43.63% 118 08月 41.24% 123 05月 37.44% 124 09月 36.88% 119 07月 35.27% 124 06月 30.55% 126 04月 28.38% 131 01月 24.00% 144 11月 28.47% 120 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,166,1,20,13,6,0,A10人群画像分析-旅行偏好-出国游 否 是 出国游 占比 北京市大盘 TGI 否 86.22% 93.16% 92 是 13.78% 6.84% 201 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，出国游“否”的占比最高， 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,167,1,20,13,6,0,A10人群画像分析-旅行偏好-差旅常客 否 是 差旅常客 占比 北京市大盘 TGI 否 93.84% 96.03% 97 是 6.16% 3.96% 155 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 20241230-20251229期间到访“奥林匹克森林公园”的流动人口中，差旅常客“否”的占比最 
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,168,2,24,19,10,0,A10人群画像分析-旅行偏好-旅游距离 长途 无出游 中途 近途 旅游距离 占比 北京市大盘 TGI 长途 46.38% 24.40% 190 无出游 19.37% 48.42% 39 中途 17.80% 13.13% 135 近途 16.45% 14.04% 117 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指 数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,169,1,24,25,14,0,A10人群画像分析-到访偏好-娱乐休闲 娱乐休闲 人群覆盖度 北京市大盘 TGI 咖啡厅 4.67% 286 网吧 2.12% 289 酒吧 1.51% 381 户外活动:游乐场 2.06% 271 度假疗养 1.03% 240 电影院 0.70% 313 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 1
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,170,1,24,37,22,0,A10人群画像分析-到访偏好-运动健身 运动健身 人群覆盖度 北京市大盘 TGI 综合体育场馆 7.29% 263 高尔夫场 6.78% 257 健身中心 5.05% 242 台球馆 4.08% 274 瑜伽 0.91% 382 游泳馆 0.89% 387 滑雪 0.70% 259 舞蹈 0.31% 453 羽毛球馆 0.28% 263 足球场 0.15% 400 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,171,1,24,37,22,0,A10人群画像分析-到访偏好-旅游景点 旅游景点 人群覆盖度 北京市大盘 TGI 国家级景点 17.28% 377 公园 21.64% 227 风景名胜 14.88% 239 城市广场 4.53% 297 世界遗产 1.47% 390 寺庙道观 1.11% 310 动物园 0.70% 363 植物园 0.67% 374 省级景点 0.65% 364 纪念馆 0.24% 351 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,172,1,20,13,6,0,A10人群画像分析-到访偏好-基础设施 基础设施 人群覆盖度 北京市大盘 TGI 交通设施 火车站 22.28% 205 交通设施 飞机场 20.07% 215 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 45.87% 43.20% 20241230-20251229期间到访“奥林匹克森林公园”的全部人
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,173,1,24,37,22,0,A10人群画像分析-到访偏好-到访偏好大类 到访偏好大类 人群覆盖度 北京市大盘 TGI 购物 68.24% 136 房产（楼宇类型） 69.31% 131 旅游景点 44.83% 196 酒店宾馆 49.60% 160 教育学校 43.22% 164 基础设施 36.87% 189 医疗保健 39.37% 166 美食 38.85% 151 娱乐休闲 22.75% 201 汽车 20.69% 206 注：TGI目标群体指数 公式为：人
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,174,1,24,22,12,0,A10人群画像分析-到访偏好-酒店宾馆 酒店宾馆 人群覆盖度 北京市大盘 TGI 星级酒店 25.17% 215 经济型酒店 17.38% 209 公寓式酒店 7.78% 235 度假村 4.82% 255 旅馆招待所 2.73% 280 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 54.36% 36.
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,175,1,24,37,22,0,A10人群画像分析-到访偏好-购物 购物 人群覆盖度 北京市大盘 TGI 购物支付 91.18% 103 导购 92.69% 101 商城 91.43% 102 团购 73.07% 108 综合商场 42.44% 176 商业步行街 23.47% 194 家具家居建材 9.76% 253 图书音像 4.58% 290 数码家电 2.73% 305 体育户外 2.46% 316 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,176,1,24,37,22,0,A10人群画像分析-到访偏好-医疗保健 医疗保健 人群覆盖度 北京市大盘 TGI 综合医院 30.38% 175 专科医院 齿科 3.10% 322 药房药店 2.57% 364 专科医院 整形 1.75% 367 专科医院 其它专科医院 1.70% 327 专科医院 儿科 1.13% 317 专科医院 妇产科 1.49% 223 专科医院 眼科 0.70% 414 专科医院 肿瘤 0.86% 291 专科医院 骨科 0.38% 366
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,177,1,24,25,14,0,A10人群画像分析-到访偏好-汽车 汽车 人群覆盖度 北京市大盘 TGI 汽车销售 11.51% 230 汽车维修 6.46% 267 驾校 3.47% 251 车辆管理机构 2.72% 287 汽车租赁 1.84% 407 二手车交易市场 1.32% 324 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,178,1,24,28,16,0,A10人群画像分析-到访偏好-教育学校 教育学校 人群覆盖度 北京市大盘 TGI 大学 24.99% 202 培训 8.19% 255 中学 7.99% 241 小学 6.06% 253 幼儿园 4.14% 250 职业技术学校 2.38% 282 成人教育 0.44% 395 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,179,1,24,37,22,0,A10人群画像分析-到访偏好-美食 美食 人群覆盖度 北京市大盘 TGI 小吃快餐 14.35% 229 火锅 8.53% 274 烧烤 5.14% 300 冷饮店 4.42% 332 清真 5.38% 243 西餐 3.68% 301 日韩菜 2.48% 335 面包甜点 2.17% 339 海鲜 1.48% 466 家常菜 1.69% 337 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*10
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,180,1,24,37,22,0,A10人群画像分析-到访偏好-到访偏好大类 到访偏好大类 人群覆盖度 北京市大盘 TGI 旅游景点 44.83% 210 购物 68.24% 110 房产（楼宇类型） 69.31% 107 酒店宾馆 49.60% 120 基础设施 36.87% 130 教育学校 43.22% 108 医疗保健 39.37% 107 美食 38.85% 105 运动健身 15.06% 256 娱乐休闲 22.75% 129 注：TGI目标群体指数 公式为
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,181,1,24,37,22,0,A10人群画像分析-到访偏好-美食 美食 人群覆盖度 北京市大盘 TGI 小吃快餐 14.35% 110 火锅 8.53% 137 烧烤 5.14% 119 冷饮店 4.42% 121 清真 5.38% 97 西餐 3.68% 120 日韩菜 2.48% 137 家常菜 1.69% 160 面包甜点 2.17% 112 海鲜 1.48% 149 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,182,1,24,25,14,0,A10人群画像分析-到访偏好-娱乐休闲 娱乐休闲 人群覆盖度 北京市大盘 TGI 咖啡厅 4.67% 136 户外活动:游乐场 2.06% 136 酒吧 1.51% 178 网吧 2.12% 92 度假疗养 1.03% 163 电影院 0.70% 156 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 6.
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,183,1,24,37,22,0,A10人群画像分析-到访偏好-运动健身 运动健身 人群覆盖度 北京市大盘 TGI 高尔夫场 6.78% 210 综合体育场馆 7.29% 182 健身中心 5.05% 125 台球馆 4.08% 111 游泳馆 0.89% 245 滑雪 0.70% 188 瑜伽 0.91% 141 溜冰 0.27% 352 舞蹈 0.31% 128 足球场 0.15% 174 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,184,1,24,37,22,0,A10人群画像分析-到访偏好-旅游景点 旅游景点 人群覆盖度 北京市大盘 TGI 国家级景点 17.28% 484 公园 21.64% 169 风景名胜 14.88% 152 城市广场 4.53% 133 世界遗产 1.47% 149 寺庙道观 1.11% 155 省级景点 0.65% 174 动物园 0.70% 145 植物园 0.67% 96 纪念馆 0.24% 127 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,185,1,24,25,14,0,A10人群画像分析-到访偏好-汽车 汽车 人群覆盖度 北京市大盘 TGI 汽车销售 11.51% 140 汽车维修 6.46% 133 驾校 3.47% 88 汽车租赁 1.84% 152 车辆管理机构 2.72% 87 二手车交易市场 1.32% 75 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 16
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,186,1,24,37,22,0,A10人群画像分析-到访偏好-医疗保健 医疗保健 人群覆盖度 北京市大盘 TGI 综合医院 30.38% 107 专科医院 齿科 3.10% 126 专科医院 整形 1.75% 170 药房药店 2.57% 101 专科医院 其它专科医院 1.70% 91 专科医院 儿科 1.13% 121 专科医院 妇产科 1.49% 70 专科医院 眼科 0.70% 126 专科医院 精神病医院 0.38% 160 专科医院 肿瘤 0.86% 56
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,187,1,24,28,16,0,A10人群画像分析-到访偏好-教育学校 教育学校 人群覆盖度 北京市大盘 TGI 大学 24.99% 114 培训 8.19% 131 中学 7.99% 107 小学 6.06% 100 幼儿园 4.14% 119 职业技术学校 2.38% 93 成人教育 0.44% 98 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,188,1,24,37,22,0,A10人群画像分析-到访偏好-购物 购物 人群覆盖度 北京市大盘 TGI 导购 92.69% 103 商城 91.43% 103 购物支付 91.18% 102 团购 73.07% 114 综合商场 42.44% 133 商业步行街 23.47% 129 在线交易 6.88% 210 家具家居建材 9.76% 132 图书音像 4.58% 143 体育户外 2.46% 151 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,189,1,24,22,12,0,A10人群画像分析-到访偏好-酒店宾馆 酒店宾馆 人群覆盖度 北京市大盘 TGI 星级酒店 25.17% 152 经济型酒店 17.38% 118 公寓式酒店 7.78% 110 度假村 4.82% 156 旅馆招待所 2.73% 90 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 38.50% 20.5
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,190,1,20,13,6,0,A10人群画像分析-到访偏好-基础设施 基础设施 人群覆盖度 北京市大盘 TGI 交通设施 飞机场 20.07% 159 交通设施 火车站 22.28% 127 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 32.09% 28.48% 20241230-20251229期间到访“奥林匹克森林公园”的工作人
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,191,1,24,28,16,0,A10人群画像分析-到访偏好-教育学校 教育学校 人群覆盖度 北京市大盘 TGI 大学 24.99% 202 培训 8.19% 256 中学 7.99% 242 小学 6.06% 254 幼儿园 4.14% 251 职业技术学校 2.38% 283 成人教育 0.44% 397 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,192,1,24,37,22,0,A10人群画像分析-到访偏好-医疗保健 医疗保健 人群覆盖度 北京市大盘 TGI 综合医院 30.38% 175 专科医院 齿科 3.10% 323 药房药店 2.57% 365 专科医院 整形 1.75% 368 专科医院 其它专科医院 1.70% 328 专科医院 儿科 1.13% 317 专科医院 妇产科 1.49% 224 专科医院 眼科 0.70% 415 专科医院 肿瘤 0.86% 291 专科医院 骨科 0.38% 367
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,193,1,24,22,12,0,A10人群画像分析-到访偏好-酒店宾馆 酒店宾馆 人群覆盖度 北京市大盘 TGI 星级酒店 25.17% 216 经济型酒店 17.38% 209 公寓式酒店 7.78% 236 度假村 4.82% 255 旅馆招待所 2.73% 281 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 54.43% 36.
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,194,1,24,37,22,0,A10人群画像分析-到访偏好-到访偏好大类 到访偏好大类 人群覆盖度 北京市大盘 TGI 购物 68.24% 136 房产（楼宇类型） 69.31% 131 旅游景点 44.83% 196 酒店宾馆 49.60% 160 教育学校 43.22% 164 基础设施 36.87% 189 医疗保健 39.37% 166 美食 38.85% 151 娱乐休闲 22.75% 202 汽车 20.69% 206 注：TGI目标群体指数 公式为：人
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,195,1,24,37,22,0,A10人群画像分析-到访偏好-旅游景点 旅游景点 人群覆盖度 北京市大盘 TGI 国家级景点 17.28% 377 公园 21.64% 227 风景名胜 14.88% 240 城市广场 4.53% 298 世界遗产 1.47% 391 寺庙道观 1.11% 310 动物园 0.70% 364 植物园 0.67% 375 省级景点 0.65% 365 纪念馆 0.24% 352 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,196,1,24,37,22,0,A10人群画像分析-到访偏好-美食 美食 人群覆盖度 北京市大盘 TGI 小吃快餐 14.35% 230 火锅 8.53% 275 烧烤 5.14% 301 冷饮店 4.42% 333 清真 5.38% 243 西餐 3.68% 302 日韩菜 2.48% 336 面包甜点 2.17% 340 海鲜 1.48% 467 家常菜 1.69% 338 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*10
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,197,1,20,13,6,0,A10人群画像分析-到访偏好-基础设施 基础设施 人群覆盖度 北京市大盘 TGI 交通设施 火车站 22.28% 206 交通设施 飞机场 20.07% 215 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 45.94% 43.25% 20241230-20251229期间到访“奥林匹克森林公园”的流动人
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,198,1,24,25,14,0,A10人群画像分析-到访偏好-娱乐休闲 娱乐休闲 人群覆盖度 北京市大盘 TGI 咖啡厅 4.67% 286 网吧 2.12% 290 酒吧 1.51% 382 户外活动:游乐场 2.06% 272 度假疗养 1.03% 240 电影院 0.70% 313 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 1
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,199,1,24,37,22,0,A10人群画像分析-到访偏好-运动健身 运动健身 人群覆盖度 北京市大盘 TGI 综合体育场馆 7.29% 264 高尔夫场 6.78% 257 健身中心 5.05% 243 台球馆 4.08% 274 瑜伽 0.91% 383 游泳馆 0.89% 387 滑雪 0.70% 259 舞蹈 0.31% 454 羽毛球馆 0.28% 264 足球场 0.15% 401 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,200,1,24,25,14,0,A10人群画像分析-到访偏好-汽车 汽车 人群覆盖度 北京市大盘 TGI 汽车销售 11.51% 230 汽车维修 6.46% 267 驾校 3.47% 251 车辆管理机构 2.72% 288 汽车租赁 1.84% 408 二手车交易市场 1.32% 325 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,201,1,24,37,22,0,A10人群画像分析-APP偏好-生活 生活 人群覆盖度 北京市大盘 TGI 汽车服务 61.13% 119 生活服务 57.94% 109 配送 50.69% 108 家装 23.75% 115 美食 21.17% 118 食材 19.27% 122 买车 16.61% 125 招聘/求职 15.00% 121 票务 9.54% 152 租房 8.91% 106 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,202,1,24,37,22,0,A10人群画像分析-APP偏好-游戏 游戏 人群覆盖度 北京市大盘 TGI ACT-动作 31.88% 120 休闲益智 29.35% 98 好游快爆标签 23.02% 103 动作冒险 12.24% 93 特色标签 8.87% 104 其他 8.34% 89 休闲 3.62% 114 棋牌中心 3.52% 111 飞行/射击 2.96% 83 棋牌 1.73% 87 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,203,1,24,37,22,0,A10人群画像分析-APP偏好-APP偏好大类 APP偏好大类 人群覆盖度 北京市大盘 TGI 社交 99.26% 100 系统 98.47% 100 购物 98.31% 100 工具 97.95% 100 出行 94.54% 103 视频 94.35% 101 生活 88.89% 105 理财 90.52% 102 办公 85.48% 104 音乐 85.13% 104 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,204,1,24,25,14,0,A10人群画像分析-APP偏好-音乐 音乐 人群覆盖度 北京市大盘 TGI 在线音乐 56.53% 110 FM/电台 42.90% 112 K歌 12.47% 99 音乐播放器 4.70% 108 乐器 2.41% 126 铃声 0.14% 69 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 62.45
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,205,1,24,19,10,0,A10人群画像分析-APP偏好-健康 健康 人群覆盖度 北京市大盘 TGI 医疗用药 21.38% 110 运动健身 11.81% 125 经期孕期 3.61% 132 健康养生 2.38% 123 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 23.55% 14.78% 4.77% 2.93% 2024
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,206,1,24,37,22,0,A10人群画像分析-APP偏好-出行 出行 人群覆盖度 北京市大盘 TGI 地图 93.71% 104 火车/高铁 46.13% 124 打车拼车 36.55% 128 航班 20.06% 149 出行服务 22.11% 114 公交/地铁 12.35% 95 租车用车 8.04% 142 导航 0.78% 215 酒店信息 1.03% 149 大巴 0.21% 162 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,207,1,24,22,12,0,A10人群画像分析-APP偏好-旅游 旅游 人群覆盖度 北京市大盘 TGI 户外游 72.53% 105 旅游服务 50.17% 119 旅游攻略 2.33% 143 旅行住宿 1.79% 150 周边游 0.60% 148 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 76.30% 59.83% 3.3
20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,page,208,1,24,25,14,0,A10人群画像分析-APP偏好-摄影 摄影 人群覆盖度 北京市大盘 TGI 相机 63.68% 104 图片分享 19.79% 129 编辑美化 10.49% 104 相册/图库 2.40% 89 人像美化 0.62% 115 视频 0.24% 117 注：TGI目标群体指数 公式为：人群该项标签值用户所占比例/全体网民该项标签值的比例*100。指数等于100说明与全体网民水平相当，值越大偏好度越高，值越低说明越低于整体网民水平 66.
